date,event,location,result,fighter1,fighter2,method_of_victory,fight_duration,fight_format,f1_knockdown,f2_knockdown,f1_sig_strike_land,f2_sig_strike_land,f1_sig_strike_att,f2_sig_strike_att,f1_total_strike_land,f2_total_strike_land,f1_total_strike_att,f2_total_strike_att,f1_takedown_land,f2_takedown_land,f1_takedown_att,f2_takedown_att,f1_sub_att,f2_sub_att,f1_reversal,f2_reversal,f1_control_time,f2_control_time
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",1,Michel Pereira,Khaos Williams,Decision - Unanimous,900,3,0,0,44,55,79,127,56,62,94,134,2,0,2,0,1,0,0,0,81,36
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",1,Jose Aldo,Marlon Vera,Decision - Unanimous,900,3,0,0,44,46,70,82,60,92,86,133,0,0,2,3,0,0,0,0,297,171
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",1,Marcin Tybura,Greg Hardy,KO/TKO,571,3,0,0,51,50,101,91,60,50,111,91,1,0,4,0,0,0,0,0,87,2
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",1,Deron Winn,Antonio Arroyo,Decision - Unanimous,900,3,0,0,20,45,38,62,64,70,89,87,12,0,16,0,0,0,0,0,569,28
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",1,Anthony Pettis,Alex Morono,Decision - Unanimous,900,3,0,0,50,31,80,78,80,50,115,102,0,1,1,5,0,0,1,0,272,150
"December 05, 2020",UFC Fight Night: Hermansson vs. Vettori,"Las Vegas, Nevada, USA",1,Ilia Topuria,Damon Jackson,KO/TKO,158,3,1,0,31,16,63,52,31,16,64,53,0,0,0,0,0,0,0,0,3,13
"December 19, 2020",UFC Fight Night: Thompson vs. Neal,"Las Vegas, Nevada, USA",1,Stephen Thompson,Geoff Neal,Decision - Unanimous,1500,5,0,0,171,85,406,179,191,110,428,205,0,0,0,0,0,0,0,0,0,226
"December 05, 2020",UFC Fight Night: Hermansson vs. Vettori,"Las Vegas, Nevada, USA",1,Gabriel Benitez,Justin Jaynes,KO/TKO,246,3,1,0,38,22,104,52,38,22,104,52,0,0,0,0,0,0,0,0,0,0
"December 05, 2020",UFC Fight Night: Hermansson vs. Vettori,"Las Vegas, Nevada, USA",0,Matt Wiman,Jordan Leavitt,KO/TKO,22,3,0,0,0,1,2,1,0,1,2,1,0,1,0,2,0,0,0,0,0,0
"December 05, 2020",UFC Fight Night: Hermansson vs. Vettori,"Las Vegas, Nevada, USA",1,Roman Dolidze,John Allan,Decision - Split,900,3,0,0,51,29,109,86,118,48,205,117,3,1,5,1,3,0,0,0,436,15
"December 05, 2020",UFC Fight Night: Hermansson vs. Vettori,"Las Vegas, Nevada, USA",0,Ovince Saint Preux,Jamahal Hill,KO/TKO,517,3,0,0,36,68,72,128,37,68,73,128,0,0,0,0,0,0,0,0,0,15
"December 05, 2020",UFC Fight Night: Hermansson vs. Vettori,"Las Vegas, Nevada, USA",1,Louis Smolka,Jose Quinonez,KO/TKO,435,3,0,0,59,43,116,107,64,47,128,113,3,2,4,3,0,0,0,0,69,31
"November 28, 2020",UFC Fight Night: Smith vs. Clark,"Las Vegas, Nevada, USA",0,Martin Day,Anderson Dos Santos,Submission,275,3,0,0,9,11,12,20,16,22,19,31,1,1,1,6,0,1,0,0,15,177
"November 28, 2020",UFC Fight Night: Smith vs. Clark,"Las Vegas, Nevada, USA",1,Jonathan Pearce,Kai Kamaka,KO/TKO,568,3,0,0,51,47,100,83,113,48,172,84,5,1,7,3,1,1,0,1,206,33
"December 05, 2020",UFC Fight Night: Hermansson vs. Vettori,"Las Vegas, Nevada, USA",0,Jack Hermansson,Marvin Vettori,Decision - Unanimous,1500,5,0,1,122,164,346,334,139,202,365,376,2,0,7,1,0,1,0,1,28,347
"November 28, 2020",UFC Fight Night: Smith vs. Clark,"Las Vegas, Nevada, USA",1,Gina Mazany,Rachael Ostovich,KO/TKO,850,3,1,0,72,41,162,95,106,49,216,106,7,0,12,1,1,0,0,1,413,11
"November 28, 2020",UFC Fight Night: Smith vs. Clark,"Las Vegas, Nevada, USA",0,Spike Carlyle,Bill Algeo,Decision - Unanimous,900,3,0,0,23,70,53,95,28,118,65,150,4,1,13,3,1,0,1,1,258,256
"November 28, 2020",UFC Fight Night: Smith vs. Clark,"Las Vegas, Nevada, USA",0,Josh Parisian,Parker Porter,Decision - Unanimous,900,3,0,0,114,126,226,228,123,164,237,275,0,2,0,4,0,1,0,0,28,267
"November 21, 2020",UFC 255: Figueiredo vs. Perez,"Las Vegas, Nevada, USA",1,Joaquin Buckley,Jordan Wright,KO/TKO,318,3,2,0,43,18,80,47,59,36,96,66,0,0,2,1,0,0,0,0,109,2
"November 28, 2020",UFC Fight Night: Smith vs. Clark,"Las Vegas, Nevada, USA",1,Miguel Baeza,Takashi Sato,Submission,568,3,0,0,40,15,73,58,43,15,82,58,1,0,2,0,1,0,0,0,69,2
"November 28, 2020",UFC Fight Night: Smith vs. Clark,"Las Vegas, Nevada, USA",0,Ashlee Evans-Smith,Norma Dumont,Decision - Unanimous,900,3,0,1,42,94,164,161,47,109,169,178,0,2,2,4,0,0,0,1,10,241
"November 21, 2020",UFC 255: Figueiredo vs. Perez,"Las Vegas, Nevada, USA",1,Brandon Moreno,Brandon Royval,KO/TKO,299,3,0,0,16,17,34,52,53,24,73,62,2,0,2,0,2,0,0,0,181,0
"November 21, 2020",UFC 255: Figueiredo vs. Perez,"Las Vegas, Nevada, USA",0,Mauricio Rua,Paul Craig,KO/TKO,516,3,0,0,10,29,28,57,25,54,46,88,0,4,0,8,0,0,0,1,104,226
"November 28, 2020",UFC Fight Night: Smith vs. Clark,"Las Vegas, Nevada, USA",1,Anthony Smith,Devin Clark,Submission,154,5,0,0,1,1,4,3,4,27,8,30,1,0,1,0,1,0,0,1,78,67
"November 21, 2020",UFC 255: Figueiredo vs. Perez,"Las Vegas, Nevada, USA",1,Antonina Shevchenko,Ariane da Silva,KO/TKO,573,3,0,0,39,15,57,26,94,25,128,36,1,0,3,3,0,0,0,0,459,28
"November 21, 2020",UFC 255: Figueiredo vs. Perez,"Las Vegas, Nevada, USA",1,Katlyn Cerminara,Cynthia Calvillo,Decision - Unanimous,900,3,0,0,69,60,230,197,69,60,230,197,0,1,1,4,0,0,0,0,2,0
"November 21, 2020",UFC 255: Figueiredo vs. Perez,"Las Vegas, Nevada, USA",1,Valentina Shevchenko,Jennifer Maia,Decision - Unanimous,1500,5,0,0,62,36,119,88,249,94,317,152,5,1,6,2,0,0,0,0,574,471
"November 21, 2020",UFC 255: Figueiredo vs. Perez,"Las Vegas, Nevada, USA",1,Deiveson Figueiredo,Alex Perez,Submission,117,5,0,0,5,6,8,14,5,6,8,14,0,0,0,2,1,0,0,0,0,37
"November 21, 2020",UFC 255: Figueiredo vs. Perez,"Las Vegas, Nevada, USA",0,Mike Perry,Tim Means,Decision - Unanimous,900,3,0,0,64,128,161,192,69,143,166,207,1,0,5,1,2,0,0,1,188,39
"March 27, 2021",UFC 260: Miocic vs. Ngannou,"Las Vegas, Nevada, USA",1,Marc-Andre Barriault,Abu Azaitar,KO/TKO,896,3,1,0,141,108,275,219,190,142,339,261,0,0,1,3,0,0,0,0,360,123
"April 17, 2021",UFC Fight Night: Whittaker vs. Gastelum,"Las Vegas, Nevada, USA",1,Tony Gravely,Anthony Birchak,KO/TKO,391,3,2,0,39,18,75,45,61,30,105,59,4,0,6,1,0,1,0,1,274,27
"March 27, 2021",UFC 260: Miocic vs. Ngannou,"Las Vegas, Nevada, USA",0,Shane Young,Omar Morales,Decision - Unanimous,900,3,0,0,46,69,105,144,59,74,120,150,1,2,5,2,0,0,0,0,206,87
"April 17, 2021",UFC Fight Night: Whittaker vs. Gastelum,"Las Vegas, Nevada, USA",1,Austin Hubbard,Dakota Bush,Decision - Unanimous,900,3,0,0,67,41,115,104,126,54,181,122,1,1,1,6,0,0,2,1,402,91
"March 27, 2021",UFC 260: Miocic vs. Ngannou,"Las Vegas, Nevada, USA",0,Modestas Bukauskas,Michal Oleksiejczuk,Decision - Split,900,3,0,0,58,56,167,122,62,77,172,144,0,0,1,2,0,0,0,0,4,69
"May 15, 2021",UFC 262: Oliveira vs. Chandler,"Houston, Texas, USA",1,Christos Giagos,Sean Soriano,Submission,359,3,0,0,22,33,54,53,23,37,55,57,3,0,5,0,1,0,0,0,59,0
"May 01, 2021",UFC Fight Night: Reyes vs. Prochazka,"Las Vegas, Nevada, USA",1,Andreas Michailidis,KB Bhullar,Decision - Unanimous,900,3,0,0,73,70,137,131,75,71,139,132,1,0,1,0,0,0,0,0,119,12
"April 24, 2021",UFC 261: Usman vs. Masvidal 2,"Jacksonville, Florida, USA",0,Liang Na,Ariane Carnelossi,KO/TKO,388,3,0,0,19,24,27,32,36,91,47,113,3,0,4,0,1,0,2,3,168,156
"May 01, 2021",UFC Fight Night: Reyes vs. Prochazka,"Las Vegas, Nevada, USA",0,Luke Sanders,Felipe Colares,Decision - Unanimous,900,3,1,0,118,78,211,131,131,104,225,165,2,2,5,10,0,0,0,0,175,174
"April 24, 2021",UFC 261: Usman vs. Masvidal 2,"Jacksonville, Florida, USA",0,Aoriqileng,Jeff Molina,Decision - Unanimous,900,3,0,2,116,189,258,356,125,210,269,378,3,0,4,1,0,0,0,0,120,43
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",1,Carlos Felipe,Jake Collier,Decision - Split,900,3,0,0,94,130,192,281,94,130,192,281,0,0,0,1,0,0,0,0,2,0
"May 15, 2021",UFC 262: Oliveira vs. Chandler,"Houston, Texas, USA",0,Kevin Aguilar,Tucker Lutz,Decision - Unanimous,900,3,0,0,81,99,144,177,132,114,196,192,0,3,2,4,0,0,0,0,52,185
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",1,Zhalgas Zhumagulov,Jerome Rivera,Submission,122,3,0,0,10,11,24,40,10,11,24,40,0,0,0,1,1,0,0,0,12,0
"June 05, 2021",UFC Fight Night: Rozenstruik vs. Sakai,"Las Vegas, Nevada, USA",1,Sean Woodson,Youssef Zalal,Decision - Split,900,3,0,0,40,42,116,89,104,55,204,112,0,2,0,17,2,0,0,0,63,381
"June 05, 2021",UFC Fight Night: Rozenstruik vs. Sakai,"Las Vegas, Nevada, USA",1,Claudio Puelles,Jordan Leavitt,Decision - Unanimous,900,3,0,0,20,21,33,34,71,170,100,213,4,2,4,7,0,0,0,1,601,126
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",1,Casey O'Neill,Lara Procopio,Submission,774,3,0,0,71,41,129,65,176,76,246,103,1,2,2,5,2,0,0,0,342,170
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",1,Fares Ziam,Luigi Vendramini,Decision - Majority,900,3,0,0,39,34,121,95,43,50,125,116,0,1,0,6,0,0,0,0,0,189
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",1,Sijara Eubanks,Elise Reed,KO/TKO,229,3,0,0,22,1,40,4,37,14,55,20,1,0,2,0,0,0,0,0,221,0
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",1,Diana Belbita,Hannah Goldy,Decision - Unanimous,900,3,1,0,117,92,211,182,126,107,222,198,0,2,0,6,0,0,0,0,6,319
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",1,Charles Rosa,Justin Jaynes,Decision - Split,900,3,0,0,51,44,182,92,114,51,258,101,2,2,2,2,2,2,1,3,217,173
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",1,Julia Avila,Julija Stoliarenko,Submission,859,3,0,0,48,40,91,94,107,60,163,115,1,1,4,3,1,0,2,1,211,212
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",1,Marcin Prachnio,Ike Villanueva,KO/TKO,356,3,1,0,59,34,92,79,60,34,93,79,0,1,0,1,0,0,0,0,0,5
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",1,Renato Moicano,Jai Herbert,Submission,574,3,0,0,26,7,41,25,61,18,83,38,5,0,7,0,1,0,0,0,455,8
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",0,Warlley Alves,Jeremiah Wells,KO/TKO,330,3,0,1,15,21,17,52,15,29,17,62,0,0,1,3,1,0,1,0,22,212
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",1,Tim Means,Nicolas Dalby,Decision - Unanimous,900,3,0,0,53,54,93,116,94,84,134,146,1,0,4,4,0,0,0,0,483,91
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",0,Raoni Barcelos,Timur Valiev,Decision - Majority,900,3,2,0,69,77,131,190,81,77,144,190,0,0,0,6,0,0,0,0,83,42
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",1,Shavkat Rakhmonov,Michel Prazeres,Submission,430,3,0,0,21,6,35,14,64,32,81,40,1,0,1,3,1,0,0,0,205,58
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",0,Yancy Medeiros,Damir Hadzovic,Decision - Unanimous,900,3,0,0,103,121,219,237,109,125,227,241,2,2,2,3,2,0,0,1,219,114
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",1,Tanner Boser,Ovince Saint Preux,KO/TKO,451,3,1,0,33,9,72,21,33,12,72,26,0,1,0,5,0,0,0,0,16,72
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",1,Kennedy Nzechukwu,Danilo Marques,KO/TKO,620,3,0,0,31,10,80,18,31,34,80,60,0,2,0,12,0,0,0,0,0,462
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",0,Andre Fili,Daniel Pineda,Could Not Continue,346,3,0,0,34,15,67,34,44,43,78,62,1,0,1,7,0,0,0,0,45,98
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",1,Nassourdine Imavov,Ian Heinisch,KO/TKO,489,3,0,0,39,24,96,52,46,25,103,53,1,0,1,3,0,0,0,0,71,63
"June 26, 2021",UFC Fight Night: Gane vs. Volkov,"Las Vegas, Nevada, USA",1,Ciryl Gane,Alexander Volkov,Decision - Unanimous,1500,5,0,0,135,115,255,241,139,115,259,241,0,0,4,0,0,0,0,0,19,0
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",1,Adrian Yanez,Randy Costa,KO/TKO,431,3,1,0,64,69,184,153,64,69,184,153,0,0,0,0,0,0,0,0,4,0
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",1,Mickey Gall,Jordan Williams,Submission,177,3,0,0,11,13,20,35,11,13,20,35,1,1,2,1,2,0,1,0,58,4
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",0,Punahele Soriano,Brendan Allen,Decision - Unanimous,900,3,0,0,66,94,149,211,66,94,149,211,0,0,0,1,0,0,0,0,21,0
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",1,Darren Elkins,Darrick Minner,KO/TKO,528,3,0,0,20,19,30,35,137,36,154,55,1,2,2,2,0,3,2,2,181,281
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",1,Julio Arce,Andre Ewell,KO/TKO,525,3,0,0,42,31,113,97,44,31,115,98,0,0,0,0,0,0,0,0,24,0
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",0,Kyler Phillips,Raulian Paiva,Decision - Majority,900,3,1,0,74,51,132,117,95,72,155,147,4,2,9,6,0,0,1,0,182,212
"July 17, 2021",UFC Fight Night: Makhachev vs. Moises,"Las Vegas, Nevada, USA",0,Alan Baudot,Rodrigo Nascimento,Overturned,389,3,0,0,60,49,91,83,73,51,104,85,0,0,0,3,0,0,0,0,38,159
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",0,Miranda Maverick,Maycee Barber,Decision - Split,900,3,0,0,47,36,143,111,82,38,191,117,1,1,1,6,0,0,0,0,81,146
"July 17, 2021",UFC Fight Night: Makhachev vs. Moises,"Las Vegas, Nevada, USA",0,Francisco Figueiredo,Malcolm Gordon,Decision - Unanimous,900,3,0,0,28,46,45,84,52,100,70,145,2,2,2,11,0,0,1,0,255,361
"July 17, 2021",UFC Fight Night: Makhachev vs. Moises,"Las Vegas, Nevada, USA",0,Khalid Taha,Sergey Morozov,Decision - Unanimous,900,3,0,0,33,50,123,103,66,99,158,159,0,6,1,16,0,0,0,0,0,514
"July 24, 2021",UFC Fight Night: Sandhagen vs. Dillashaw,"Las Vegas, Nevada, USA",0,Cory Sandhagen,TJ Dillashaw,Decision - Split,1500,5,0,0,128,110,281,268,171,169,331,332,0,2,1,19,1,0,0,0,0,502
"July 17, 2021",UFC Fight Night: Makhachev vs. Moises,"Las Vegas, Nevada, USA",1,Daniel Rodriguez,Preston Parsons,KO/TKO,227,3,0,0,45,23,83,43,46,24,84,44,0,0,0,4,0,0,0,0,9,15
"July 17, 2021",UFC Fight Night: Makhachev vs. Moises,"Las Vegas, Nevada, USA",1,Amanda Lemos,Montserrat Conejo Ruiz,KO/TKO,35,3,1,0,7,3,13,7,7,3,13,7,0,0,0,0,0,0,0,0,4,0
"July 17, 2021",UFC Fight Night: Makhachev vs. Moises,"Las Vegas, Nevada, USA",1,Rodolfo Vieira,Dustin Stoltzfus,Submission,714,3,0,0,49,67,88,192,52,83,93,209,3,0,4,3,1,0,0,1,130,9
"July 17, 2021",UFC Fight Night: Makhachev vs. Moises,"Las Vegas, Nevada, USA",0,Gabriel Benitez,Billy Quarantillo,KO/TKO,820,3,1,1,57,100,110,156,67,179,122,259,0,3,0,7,1,1,1,0,50,520
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",1,Josh Parisian,Roque Martinez,Decision - Split,900,3,0,0,79,64,160,114,100,245,186,309,1,0,7,0,0,1,0,0,263,259
"July 17, 2021",UFC Fight Night: Makhachev vs. Moises,"Las Vegas, Nevada, USA",1,Islam Makhachev,Thiago Moises,Submission,1058,5,0,0,61,13,92,44,148,18,194,51,3,1,6,2,1,1,1,0,491,204
"July 17, 2021",UFC Fight Night: Makhachev vs. Moises,"Las Vegas, Nevada, USA",0,Jeremy Stephens,Mateusz Gamrot,Submission,65,3,0,0,0,1,0,1,2,1,2,1,0,1,0,2,0,1,0,0,3,46
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",0,Joaquim Silva,Ricky Glenn,KO/TKO,37,3,0,2,1,10,2,17,1,14,2,22,0,0,0,0,0,0,0,0,0,8
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",1,Khaos Williams,Matthew Semelsberger,Decision - Unanimous,900,3,0,0,91,64,260,141,114,68,286,146,0,0,0,0,0,0,0,0,113,2
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",1,Matt Brown,Dhiego Lima,KO/TKO,482,3,1,0,27,23,49,54,30,23,52,54,0,0,0,4,0,0,0,0,0,52
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",0,Kanako Murata,Virna Jandiroba,TKO - Doctor's Stoppage,600,3,0,0,23,36,44,80,26,39,48,83,0,0,1,0,0,1,0,0,154,46
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",0,Julian Erosa,SeungWoo Choi,KO/TKO,97,3,0,1,10,13,20,29,10,14,20,30,0,0,0,0,0,0,0,0,0,3
"July 17, 2021",UFC Fight Night: Makhachev vs. Moises,"Las Vegas, Nevada, USA",0,Marion Reneau,Miesha Tate,KO/TKO,713,3,0,0,25,65,64,120,48,110,88,183,0,3,0,6,0,0,0,0,0,352
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",0,Aleksei Oleinik,Serghei Spivac,Decision - Unanimous,900,3,0,0,59,71,121,136,98,112,162,181,1,0,2,0,1,0,0,0,211,291
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",0,Aleksa Camur,Nicolae Negumereanu,Decision - Split,900,3,0,0,102,71,148,193,118,99,166,224,0,1,2,5,0,0,0,0,0,292
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",0,Wellington Turman,Bruno Silva,KO/TKO,285,3,0,0,1,19,1,26,12,28,12,37,0,0,10,2,0,0,0,0,172,98
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",1,Marlon Vera,Davey Grant,Decision - Unanimous,900,3,0,0,105,83,162,168,112,95,172,180,2,1,2,2,3,0,1,0,315,114
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",0,Omari Akhmedov,Brad Tavares,Decision - Split,900,3,0,1,48,84,166,150,50,88,168,155,2,0,9,0,0,0,0,0,102,9
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",1,Jennifer Maia,Jessica Eye,Decision - Unanimous,900,3,0,0,98,100,265,276,102,104,269,281,0,2,0,3,0,0,0,0,4,56
"June 19, 2021",UFC Fight Night: Jung vs. Ige,"Las Vegas, Nevada, USA",1,Chan Sung Jung,Dan Ige,Decision - Unanimous,1500,5,0,0,92,80,166,168,154,137,248,237,3,0,5,4,3,0,0,0,610,113
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",0,Trevin Giles,Dricus Du Plessis,KO/TKO,401,3,0,1,10,25,32,48,10,26,32,49,0,2,0,4,0,0,0,1,12,94
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",0,Niko Price,Michel Pereira,Decision - Unanimous,900,3,0,0,76,92,180,154,120,115,229,180,0,3,2,6,1,2,0,0,132,167
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",0,Carlos Condit,Max Griffin,Decision - Unanimous,900,3,0,1,63,93,176,171,66,95,179,173,0,1,4,1,0,0,0,0,0,71
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",1,Irene Aldana,Yana Santos,KO/TKO,275,3,1,0,37,24,66,49,37,30,66,58,0,0,0,0,0,0,0,0,84,11
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",0,Ryan Hall,Ilia Topuria,KO/TKO,287,3,0,0,10,18,17,32,13,18,21,32,0,0,3,0,0,0,0,0,0,80
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",1,Tai Tuivasa,Greg Hardy,KO/TKO,67,3,1,0,11,6,23,15,11,6,23,15,0,0,0,0,0,0,0,0,6,0
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",1,Gilbert Burns,Stephen Thompson,Decision - Unanimous,900,3,0,0,29,19,43,53,101,59,126,98,3,0,6,0,0,0,0,0,433,0
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",0,Matt Frevola,Terrance McKinney,KO/TKO,7,3,0,1,0,4,0,5,0,5,0,7,0,0,0,0,0,0,0,0,0,0
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",0,Chase Hooper,Steven Peterson,Decision - Unanimous,900,3,0,0,31,49,61,68,98,102,132,124,3,1,8,1,2,2,1,0,175,477
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",1,Pannie Kianzad,Alexis Davis,Decision - Unanimous,900,3,0,0,124,132,249,251,124,147,249,268,0,1,0,1,0,0,0,0,5,6
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",1,Dustin Poirier,Conor McGregor,TKO - Doctor's Stoppage,300,5,0,0,36,27,66,38,36,43,66,54,1,0,2,0,0,1,0,0,198,0
"July 10, 2021",UFC 264: Poirier vs. McGregor 3,"Las Vegas, Nevada, USA",1,Sean O'Malley,Kris Moutinho,KO/TKO,873,3,1,0,230,70,318,218,230,70,318,218,0,0,0,0,0,0,0,0,4,9
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",1,Movsar Evloev,Hakeem Dawodu,Decision - Unanimous,900,3,0,0,42,39,90,92,193,60,266,129,9,0,13,1,2,0,0,1,535,16
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",1,Eryk Anders,Darren Stewart,Decision - Unanimous,900,3,0,0,44,33,74,58,112,63,148,93,0,2,4,4,0,0,1,0,499,135
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",0,Drew Dober,Brad Riddell,Decision - Unanimous,900,3,0,0,73,89,168,137,78,113,173,161,1,5,5,11,0,0,1,0,65,150
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",1,Paul Craig,Jamahal Hill,KO/TKO,119,3,0,0,23,1,25,8,43,3,47,10,0,0,1,0,3,0,0,0,3,53
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",1,Lauren Murphy,Joanne Wood,Decision - Split,900,3,0,0,80,123,148,228,121,153,195,259,1,0,6,0,0,0,0,0,294,6
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",0,Deiveson Figueiredo,Brandon Moreno,Submission,746,5,0,1,24,47,36,85,33,71,45,109,1,2,1,2,0,2,0,0,90,289
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",1,Israel Adesanya,Marvin Vettori,Decision - Unanimous,1500,5,0,0,96,58,181,176,122,91,208,211,0,4,0,14,0,0,2,0,36,415
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",0,Demian Maia,Belal Muhammad,Decision - Unanimous,900,3,0,0,21,45,53,127,23,92,55,177,1,0,21,0,0,0,0,0,254,0
"June 12, 2021",UFC 263: Adesanya vs. Vettori 2,"Glendale, Arizona, USA",1,Leon Edwards,Nate Diaz,Decision - Unanimous,1500,5,0,0,77,76,132,162,83,130,139,223,4,0,5,0,0,0,0,0,299,113
"June 05, 2021",UFC Fight Night: Rozenstruik vs. Sakai,"Las Vegas, Nevada, USA",0,Alan Patrick,Mason Jones,Could Not Continue,434,3,0,0,10,46,32,85,14,57,39,100,0,2,4,3,0,0,0,0,2,221
"June 05, 2021",UFC Fight Night: Rozenstruik vs. Sakai,"Las Vegas, Nevada, USA",0,Makwan Amirkhani,Kamuela Kirk,Decision - Unanimous,900,3,0,0,20,28,49,63,25,100,56,143,5,0,9,0,0,3,0,0,410,94
"June 05, 2021",UFC Fight Night: Rozenstruik vs. Sakai,"Las Vegas, Nevada, USA",1,Manon Fiorot,Tabatha Ricci,KO/TKO,480,3,1,0,84,17,172,90,85,17,173,91,1,0,1,1,0,0,0,0,40,0
